,SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount,Trading Date,VWAP,Rolling Volatility,Trade Size,Buyer Info,Seller Info,Above_VWAP,Below_VWAP,Qty_Outlier,Amount_Outlier
39483,39984,2030000000000000.0,SANIMA,44,14,657.0,365.3,0.0,2025-09-08,365.24953040257503,0.09999996559571282,Large,Known Broker,Known Broker,True,False,True,False
39516,40017,2030000000000000.0,KSBBL,59,7,700.0,530.0,0.0,2025-09-08,526.8804312337569,100.11828004913922,Large,Known Broker,Known Broker,True,False,True,False
39576,40077,2030000000000000.0,MEN,58,88,717.0,618.1,0.0,2025-09-08,614.2903106470063,230.564965537538,Large,Known Broker,Known Broker,True,False,True,False
39659,40160,2030000000000000.0,EDBL,14,61,800.0,621.2,0.0,2025-09-08,618.2349786241741,158.8579344361862,Large,Known Broker,Known Broker,True,False,True,False
39671,40172,2030000000000000.0,AKPL,10,57,665.0,253.8,0.0,2025-09-08,253.25692971779202,18.013328398455254,Large,Known Broker,Known Broker,True,False,True,False
39699,40200,2030000000000000.0,CZBIL,10,45,900.0,205.9,0.0,2025-09-08,205.57391576086957,326.4157318512606,Large,Known Broker,Known Broker,True,False,True,False
39701,40202,2030000000000000.0,HRL,58,58,1.0,980.0,980.0,2025-09-08,979.7508980090372,446.89797866328473,Small,Known Broker,Known Broker,True,False,False,True
3528,4029,2030000000000000.0,RNLI,21,49,1.0,440.1,440.1,2025-09-08,451.04576344292144,57.7927619458282,Small,Known Broker,Known Broker,False,True,False,True
39801,40302,2030000000000000.0,HIDCLP,48,62,815.0,197.7,0.0,2025-09-08,196.56631634340698,453.77076077390655,Large,Known Broker,Known Broker,True,False,True,False
39828,40329,2030000000000000.0,MKJC,97,13,800.0,610.0,0.0,2025-09-08,605.2195299125525,310.89889031643503,Large,Known Broker,Known Broker,True,False,True,False
39841,40342,2030000000000000.0,MBL,65,11,750.0,250.1,0.0,2025-09-08,249.0411341426615,144.36644346934423,Large,Known Broker,Known Broker,True,False,True,False
39843,40344,2030000000000000.0,RADHI,16,62,641.0,759.0,0.0,2025-09-08,755.9634460172596,256.0531259979667,Large,Known Broker,Known Broker,True,False,True,False
39848,40349,2030000000000000.0,NMB,36,45,976.0,247.6,0.0,2025-09-08,247.3060984863613,0.05773493914370495,Large,Known Broker,Known Broker,True,False,True,False
3540,4041,2030000000000000.0,SHPC,57,48,900.0,538.0,0.0,2025-09-08,538.9915543486029,167.4315780649702,Large,Known Broker,Known Broker,False,True,True,False
39929,40430,2030000000000000.0,SLBBL,39,62,902.0,922.5,0.0,2025-09-08,918.3567940100401,222.22214111111128,Large,Known Broker,Known Broker,True,False,True,False
39942,40443,2030000000000000.0,HLI,21,56,1.0,388.1,388.1,2025-09-08,395.0524708789269,150.30746266679853,Small,Known Broker,Known Broker,False,True,False,True
39963,40464,2030000000000000.0,KSBBL,59,61,871.0,530.0,0.0,2025-09-08,526.8804312337569,305.99564267048225,Large,Known Broker,Known Broker,True,False,True,False
39995,40496,2030000000000000.0,HLI,21,56,1.0,387.4,387.4,2025-09-08,395.0524708789269,286.5497513521823,Small,Known Broker,Known Broker,False,True,False,True
39998,40499,2030000000000000.0,MBL,65,58,750.0,250.1,0.0,2025-09-08,249.0411341426615,141.434684572023,Large,Known Broker,Known Broker,True,False,True,False
404,405,2030000000000000.0,NHDL,50,8,650.0,665.1,0.0,2025-09-08,668.0323309874173,242.71819050082436,Large,Known Broker,Known Broker,False,True,True,False
40005,40506,2030000000000000.0,UNHPL,64,29,735.0,457.0,0.0,2025-09-08,456.54486181837126,0.6350852934770933,Large,Known Broker,Known Broker,True,False,True,False
40021,40522,2030000000000000.0,SBI,49,62,969.0,388.0,0.0,2025-09-08,386.3342444795757,45.03332099674691,Large,Known Broker,Known Broker,True,False,True,False
40040,40541,2030000000000000.0,GCIL,58,3,1.0,479.7,479.7,2025-09-08,476.72208292092824,130.20303375879035,Small,Known Broker,Known Broker,True,False,False,True
40064,40565,2030000000000000.0,LBBL,17,84,930.0,527.1,0.0,2025-09-08,524.6788026970823,304.32132688983165,Large,Known Broker,Known Broker,True,False,True,False
40118,40619,2030000000000000.0,PCBL,33,62,673.0,249.0,0.0,2025-09-08,248.82813687101864,130.7267378924152,Large,Known Broker,Known Broker,True,False,True,False
40178,40679,2030000000000000.0,PMHPL,86,66,659.0,355.0,0.0,2025-09-08,352.30811812139046,204.95934556229324,Large,Known Broker,Known Broker,True,False,True,False
40182,40683,2030000000000000.0,HIDCLP,25,66,900.0,198.0,0.0,2025-09-08,196.56631634340698,157.24074959540803,Large,Known Broker,Known Broker,True,False,True,False
40191,40692,2030000000000000.0,NGPL,48,46,1.0,398.0,398.0,2025-09-08,397.2731191471952,154.75274903318794,Small,Known Broker,Known Broker,True,False,False,True
40195,40696,2030000000000000.0,ILI,21,37,2.0,440.0,880.0,2025-09-08,444.2173221960911,123.7780271292103,Small,Known Broker,Known Broker,False,True,False,True
40215,40716,2030000000000000.0,SHPC,48,5,780.0,542.0,0.0,2025-09-08,538.9915543486029,291.50128644654893,Large,Known Broker,Known Broker,True,False,True,False
3571,4072,2030000000000000.0,HBL,40,58,940.0,201.0,0.0,2025-09-08,200.8905443794453,144.91491756657533,Large,Known Broker,Known Broker,True,False,True,False
40223,40724,2030000000000000.0,NGPL,49,46,1.0,392.0,392.0,2025-09-08,397.2731191471952,34.90085958820862,Small,Known Broker,Known Broker,False,True,False,True
3578,4079,2030000000000000.0,PRVU,57,48,878.0,205.0,0.0,2025-09-08,206.1827447947991,279.3510336476279,Large,Known Broker,Known Broker,False,True,True,False
40298,40799,2030000000000000.0,SNLI,21,17,1.0,446.0,446.0,2025-09-08,454.30175086107926,171.25610451407044,Small,Known Broker,Known Broker,False,True,False,True
40304,40805,2030000000000000.0,SNLI,21,58,2.0,445.9,891.8,2025-09-08,454.30175086107926,157.57542109520602,Small,Known Broker,Known Broker,False,True,False,True
40325,40826,2030000000000000.0,UPCL,33,13,750.0,413.1,0.0,2025-09-08,411.3926609815923,238.50339620220694,Large,Known Broker,Known Broker,True,False,True,False
40367,40868,2030000000000000.0,BPCL,17,58,689.0,807.3,0.0,2025-09-08,802.0449179571917,304.3044747178899,Large,Known Broker,Known Broker,True,False,True,False
3587,4088,2030000000000000.0,MLBL,17,46,953.0,384.1,0.0,2025-09-08,385.37245872321404,346.987511782974,Large,Known Broker,Known Broker,False,True,True,False
40398,40899,2030000000000000.0,BARUN,16,10,806.0,325.1,0.0,2025-09-08,319.89009652614925,44.96468985022755,Large,Known Broker,Known Broker,True,False,True,False
40405,40906,2030000000000000.0,NBL,58,29,857.0,248.0,0.0,2025-09-08,247.01757500517277,206.7413117884135,Large,Known Broker,Known Broker,True,False,True,False
40462,40963,2030000000000000.0,SHIVM,95,45,925.0,585.1,0.0,2025-09-08,582.6545621696162,22.661053226477254,Large,Known Broker,Known Broker,True,False,True,False
40497,40998,2030000000000000.0,KBL,10,40,948.0,197.3,0.0,2025-09-08,195.39428881472838,342.09233159093867,Large,Known Broker,Known Broker,True,False,True,False
40524,41025,2030000000000000.0,HDL,56,91,875.0,0.0,0.0,2025-09-08,0.0,0.0,Large,Known Broker,Known Broker,False,False,True,False
3604,4105,2030000000000000.0,SHEL,42,45,900.0,302.8,0.0,2025-09-08,303.3728467373475,99.2243081776084,Large,Known Broker,Known Broker,False,True,True,False
40560,41061,2030000000000000.0,PPL,71,14,661.0,300.1,0.0,2025-09-08,300.164406305382,1.5011106971462158,Large,Known Broker,Known Broker,False,True,True,False
40567,41068,2030000000000000.0,NGPL,74,46,700.0,396.0,0.0,2025-09-08,397.2731191471952,185.51819317790395,Large,Known Broker,Known Broker,False,True,True,False
40596,41097,2030000000000000.0,RADHI,66,64,920.0,763.0,0.0,2025-09-08,755.9634460172596,177.8238829104113,Large,Known Broker,Known Broker,True,False,True,False
3610,4111,2030000000000000.0,SHEL,42,35,724.0,302.0,0.0,2025-09-08,303.3728467373475,58.7165223764961,Large,Known Broker,Known Broker,False,True,True,False
3612,4113,2030000000000000.0,KSBBL,51,83,780.0,524.1,0.0,2025-09-08,526.8804312337569,47.602205831233164,Large,Known Broker,Known Broker,False,True,True,False
40692,41193,2030000000000000.0,LEC,6,65,894.0,213.1,0.0,2025-09-08,211.5893387230881,19.94751446477829,Large,Known Broker,Known Broker,True,False,True,False
40715,41216,2030000000000000.0,SAHAS,57,58,1.0,630.0,630.0,2025-09-08,625.1987110999977,126.65180614581563,Small,Known Broker,Known Broker,True,False,False,True
40741,41242,2030000000000000.0,CZBIL,10,66,665.0,205.3,0.0,2025-09-08,205.57391576086957,0.0,Large,Known Broker,Known Broker,False,True,True,False
40758,41259,2030000000000000.0,JBBL,7,44,655.0,328.0,0.0,2025-09-08,326.62677924362356,115.35497388494538,Large,Known Broker,Known Broker,True,False,True,False
40816,41317,2030000000000000.0,API,17,62,680.0,290.0,0.0,2025-09-08,287.32858866103743,0.0,Large,Known Broker,Known Broker,True,False,True,False
40838,41339,2030000000000000.0,HIDCLP,1,84,825.0,198.0,0.0,2025-09-08,196.56631634340698,209.2774952067087,Large,Known Broker,Known Broker,True,False,True,False
3634,4135,2030000000000000.0,RADHI,95,50,650.0,752.1,0.0,2025-09-08,755.9634460172596,80.28057050126539,Large,Known Broker,Known Broker,False,True,True,False
40863,41364,2030000000000000.0,CLI,58,10,2.0,458.6,917.2,2025-09-08,456.87038722120565,144.92067945371582,Small,Known Broker,Known Broker,True,False,False,True
40889,41390,2030000000000000.0,MKJC,65,58,808.0,610.5,0.0,2025-09-08,605.2195299125525,42.839856831387486,Large,Known Broker,Known Broker,True,False,True,False
40902,41403,2030000000000000.0,HRL,65,49,1.0,975.0,975.0,2025-09-08,979.7508980090372,228.0244942983202,Small,Known Broker,Known Broker,False,True,False,True
40905,41406,2030000000000000.0,NRM,13,44,708.0,453.8,0.0,2025-09-08,450.7210002548059,262.0015521582257,Large,Known Broker,Known Broker,True,False,True,False
40909,41410,2030000000000000.0,MEN,44,36,970.0,618.0,0.0,2025-09-08,614.2903106470063,228.63070659908578,Large,Known Broker,Known Broker,True,False,True,False
40929,41430,2030000000000000.0,CZBIL,10,66,664.0,205.4,0.0,2025-09-08,205.57391576086957,214.28327046224544,Large,Known Broker,Known Broker,False,True,True,False
40930,41431,2030000000000000.0,CZBIL,10,66,700.0,205.4,0.0,2025-09-08,205.57391576086957,185.0984963021703,Large,Known Broker,Known Broker,False,True,True,False
40934,41435,2030000000000000.0,UNHPL,84,96,798.0,457.6,0.0,2025-09-08,456.54486181837126,230.16796765258675,Large,Known Broker,Known Broker,True,False,True,False
40970,41471,2030000000000000.0,PPL,21,14,892.0,300.2,0.0,2025-09-08,300.164406305382,172.69778989124637,Large,Known Broker,Known Broker,True,False,True,False
40980,41481,2030000000000000.0,MKJC,65,58,640.0,611.3,0.0,2025-09-08,605.2195299125525,170.57814436008874,Large,Known Broker,Known Broker,True,False,True,False
40986,41487,2030000000000000.0,SPDL,48,22,800.0,404.9,0.0,2025-09-08,401.774507579763,130.72514422759573,Large,Known Broker,Known Broker,True,False,True,False
41023,41524,2030000000000000.0,HIDCLP,17,75,640.0,198.1,0.0,2025-09-08,196.56631634340698,0.0,Large,Known Broker,Known Broker,True,False,True,False
41032,41533,2030000000000000.0,SBL,50,36,893.0,372.0,0.0,2025-09-08,370.97390539106954,321.9409003735544,Large,Known Broker,Known Broker,True,False,True,False
41093,41594,2030000000000000.0,CKHL,62,64,880.0,638.0,0.0,2025-09-08,635.8606014753168,368.34947174296343,Large,Known Broker,Known Broker,True,False,True,False
41102,41603,2030000000000000.0,EBL,32,22,790.0,718.2,0.0,2025-09-08,714.1563673550174,257.49822005857226,Large,Known Broker,Known Broker,True,False,True,False
41111,41612,2030000000000000.0,MATRI,58,38,1.0,996.0,996.0,2025-09-08,894.956606060606,371.8135733581183,Small,Known Broker,Known Broker,True,False,False,True
41127,41628,2030000000000000.0,SHEL,22,57,905.0,303.1,0.0,2025-09-08,303.3728467373475,154.18379724639894,Large,Known Broker,Known Broker,False,True,True,False
41131,41632,2030000000000000.0,SHPC,35,36,873.0,542.5,0.0,2025-09-08,538.9915543486029,81.87999348638283,Large,Known Broker,Known Broker,True,False,True,False
41134,41635,2030000000000000.0,SPDL,19,22,876.0,404.9,0.0,2025-09-08,401.774507579763,30.80167744340736,Large,Known Broker,Known Broker,True,False,True,False
41145,41646,2030000000000000.0,SHIVM,51,14,860.0,585.1,0.0,2025-09-08,582.6545621696162,439.7420948692501,Large,Known Broker,Known Broker,True,False,True,False
41158,41659,2030000000000000.0,NGPL,51,57,750.0,396.0,0.0,2025-09-08,397.2731191471952,207.12322419271945,Large,Known Broker,Known Broker,False,True,True,False
41220,41721,2030000000000000.0,LEC,70,65,650.0,213.1,0.0,2025-09-08,211.5893387230881,4.6188021520607565,Large,Known Broker,Known Broker,True,False,True,False
41222,41723,2030000000000000.0,LEC,5,65,632.0,213.1,0.0,2025-09-08,211.5893387230881,0.0,Large,Known Broker,Known Broker,True,False,True,False
41247,41748,2030000000000000.0,NRM,50,96,775.0,454.0,0.0,2025-09-08,450.7210002548059,149.85796608786748,Large,Known Broker,Known Broker,True,False,True,False
41258,41759,2030000000000000.0,UPCL,58,84,745.0,414.0,0.0,2025-09-08,411.3926609815923,0.0,Large,Known Broker,Known Broker,True,False,True,False
41279,41780,2030000000000000.0,API,4,34,807.0,290.0,0.0,2025-09-08,287.32858866103743,356.72123570092583,Large,Known Broker,Known Broker,True,False,True,False
41291,41792,2030000000000000.0,GCIL,11,58,1.0,477.0,477.0,2025-09-08,476.72208292092824,200.0033333055646,Small,Known Broker,Known Broker,True,False,False,True
41299,41800,2030000000000000.0,SHEL,55,63,660.0,303.2,0.0,2025-09-08,303.3728467373475,131.74911764406946,Large,Known Broker,Known Broker,False,True,True,False
41316,41817,2030000000000000.0,GBBL,4,50,950.0,430.0,0.0,2025-09-08,427.7497309247462,0.0,Large,Known Broker,Known Broker,True,False,True,False
41324,41825,2030000000000000.0,UNHPL,82,44,985.0,458.3,0.0,2025-09-08,456.54486181837126,16.10838291061756,Large,Known Broker,Known Broker,True,False,True,False
41381,41882,2030000000000000.0,HRL,4,56,973.0,985.4,0.0,2025-09-08,979.7508980090372,0.1527525704548336,Large,Known Broker,Known Broker,True,False,True,False
41386,41887,2030000000000000.0,JBBL,21,34,990.0,328.5,0.0,2025-09-08,326.62677924362356,65.55814213347963,Large,Known Broker,Known Broker,True,False,True,False
41390,41891,2030000000000000.0,HRL,74,45,920.0,985.7,0.0,2025-09-08,979.7508980090372,299.3272846456557,Large,Known Broker,Known Broker,True,False,True,False
41413,41914,2030000000000000.0,PPL,52,14,892.0,301.0,0.0,2025-09-08,300.164406305382,190.7378043283425,Large,Known Broker,Known Broker,True,False,True,False
41420,41921,2030000000000000.0,BHCL,35,25,2.0,475.0,950.0,2025-09-08,465.9123469223332,470.0088651646148,Small,Known Broker,Known Broker,True,False,False,True
41440,41941,2030000000000000.0,RIDI,57,18,883.0,227.7,0.0,2025-09-08,226.62822529694213,17.00303894366799,Large,Known Broker,Known Broker,True,False,True,False
41459,41960,2030000000000000.0,SPDL,19,50,840.0,405.9,0.0,2025-09-08,401.774507579763,62.0287836410757,Large,Known Broker,Known Broker,True,False,True,False
41490,41991,2030000000000000.0,RLFL,69,53,896.0,443.0,0.0,2025-09-08,443.5597952617724,17.897858344715306,Large,Known Broker,Known Broker,False,True,True,False
41538,42039,2030000000000000.0,BHDC,46,58,1.0,568.4,568.4,2025-09-08,573.7702118184095,35.7091491544333,Small,Known Broker,Known Broker,False,True,False,True
41539,42040,2030000000000000.0,MBLEF,4,58,100.0,9.24,924.0,2025-09-08,9.062,311.3140330919761,Large,Known Broker,Known Broker,True,False,False,True
41540,42041,2030000000000000.0,MBLEF,4,87,100.0,9.14,914.0,2025-09-08,9.062,298.3803968091497,Large,Known Broker,Known Broker,True,False,False,True
41541,42042,2030000000000000.0,UNHPL,41,35,635.0,458.4,0.0,2025-09-08,456.54486181837126,259.35151924235606,Large,Known Broker,Known Broker,True,False,True,False
41594,42095,2030000000000000.0,SAHAS,44,45,863.0,630.2,0.0,2025-09-08,625.1987110999977,499.23358594282416,Large,Known Broker,Known Broker,True,False,True,False
41606,42107,2030000000000000.0,GBIMESY2,36,17,100.0,9.3,930.0,2025-09-08,9.127058823529412,266.9783948811551,Large,Known Broker,Known Broker,True,False,False,True
41651,42152,2030000000000000.0,BARUN,58,56,1.0,321.0,321.0,2025-09-08,319.89009652614925,69.2820323026645,Small,Known Broker,Known Broker,True,False,False,True
41662,42163,2030000000000000.0,AHPC,1,58,740.0,284.0,0.0,2025-09-08,282.77807694917556,237.78175567804135,Large,Known Broker,Known Broker,True,False,True,False
41684,42185,2030000000000000.0,MKJC,39,70,700.0,615.9,0.0,2025-09-08,605.2195299125525,0.05773503055362326,Large,Known Broker,Known Broker,True,False,True,False
3718,4219,2030000000000000.0,UPCL,81,57,685.0,413.0,0.0,2025-09-08,411.3926609815923,116.79834473712113,Large,Known Broker,Known Broker,True,False,True,False
41743,42244,2030000000000000.0,MNBBL,49,32,958.0,440.2,0.0,2025-09-08,438.0804152090383,104.81273777548513,Large,Known Broker,Known Broker,True,False,True,False
41755,42256,2030000000000000.0,UPCL,57,32,655.0,415.0,0.0,2025-09-08,411.3926609815923,35.795716689673995,Large,Known Broker,Known Broker,True,False,True,False
41768,42269,2030000000000000.0,MKHC,45,21,688.0,399.0,0.0,2025-09-08,387.9565759242498,133.8884610412541,Large,Known Broker,Known Broker,True,False,True,False
41778,42279,2030000000000000.0,PCBL,25,56,873.0,249.9,0.0,2025-09-08,248.82813687101864,1.2124355601872587,Large,Known Broker,Known Broker,True,False,True,False
3730,4231,2030000000000000.0,BPCL,89,38,634.0,800.0,0.0,2025-09-08,802.0449179571917,300.15779738885544,Large,Known Broker,Known Broker,False,True,True,False
41817,42318,2030000000000000.0,SARBTM,14,66,700.0,891.0,0.0,2025-09-08,894.2986210449752,347.2923840224503,Large,Known Broker,Known Broker,False,True,True,False
41908,42409,2030000000000000.0,RADHI,38,38,1.0,747.1,747.1,2025-09-08,755.9634460172596,458.4877352049129,Small,Known Broker,Known Broker,False,True,False,True
41915,42416,2030000000000000.0,HRL,53,58,1.0,975.0,975.0,2025-09-08,979.7508980090372,420.4896946814932,Small,Known Broker,Known Broker,False,True,False,True
41925,42426,2030000000000000.0,NGPL,58,44,962.0,398.3,0.0,2025-09-08,397.2731191471952,0.11547002081913858,Large,Known Broker,Known Broker,True,False,True,False
41941,42442,2030000000000000.0,MKJC,29,68,800.0,614.1,0.0,2025-09-08,605.2195299125525,240.0911146488422,Large,Known Broker,Known Broker,True,False,True,False
41947,42448,2030000000000000.0,MNMF1,52,18,100.0,9.01,901.0,2025-09-08,9.009166666666667,110.84547818163934,Large,Known Broker,Known Broker,True,False,False,True
