SN,Contract No,Symbol,Buyer,Seller,Quantity,Rate,Amount
37969,2030000000000000.0,SANVI,62,62,15.0,605.0,0.0
37970,2030000000000000.0,SANVI,54,62,10.0,605.0,0.0
37971,2030000000000000.0,SANVI,33,62,25.0,605.0,0.0
37972,2030000000000000.0,SANVI,41,62,120.0,605.0,0.0
37973,2030000000000000.0,HEI,46,34,100.0,570.0,0.0
37974,2030000000000000.0,HRL,4,48,200.0,982.1,0.0
37975,2030000000000000.0,BBC,22,35,10.0,0.0,0.0
37976,2030000000000000.0,HBL,10,62,10.0,202.0,0.0
37977,2030000000000000.0,ILI,58,38,12.0,444.4,0.0
37978,2030000000000000.0,AKPL,55,66,500.0,254.0,0.0
37979,2030000000000000.0,BHL,32,57,50.0,186.5,0.0
37980,2030000000000000.0,SHIVM,26,44,70.0,584.0,0.0
37981,2030000000000000.0,SSHL,28,21,10.0,175.5,0.0
37982,2030000000000000.0,HBL,10,7,10.0,202.0,0.0
37983,2030000000000000.0,UNL,6,52,10.0,0.0,0.0
37984,2030000000000000.0,UPCL,32,53,500.0,410.0,0.0
37985,2030000000000000.0,BHCL,42,58,10.0,462.0,0.0
37986,2030000000000000.0,SPDL,13,19,11.0,400.4,0.0
37987,2030000000000000.0,SPDL,53,19,20.0,400.5,0.0
37988,2030000000000000.0,SPDL,57,19,0.0,400.6,0.0
37989,2030000000000000.0,SPDL,51,19,13.0,400.9,0.0
37990,2030000000000000.0,SPDL,53,19,956.0,401.0,0.0
37991,2030000000000000.0,LBBL,16,48,504.0,527.0,0.0
37992,2030000000000000.0,CREST,58,36,10.0,0.0,0.0
37993,2030000000000000.0,HBL,10,58,10.0,202.0,0.0
37994,2030000000000000.0,PRVU,55,50,500.0,207.0,0.0
37995,2030000000000000.0,HBL,10,89,10.0,202.0,0.0
37996,2030000000000000.0,SAPDBL,41,64,90.0,786.0,0.0
37997,2030000000000000.0,SKBBL,43,44,145.0,888.0,0.0
37998,2030000000000000.0,SKBBL,20,44,50.0,888.0,0.0
37999,2030000000000000.0,SKBBL,65,44,105.0,889.0,0.0
38000,2030000000000000.0,HBL,10,17,10.0,202.0,0.0
38001,2030000000000000.0,NTC,45,58,50.0,831.0,0.0
38002,2030000000000000.0,HRL,4,11,50.0,982.1,0.0
38003,2030000000000000.0,NRM,101,62,100.0,452.8,0.0
38004,2030000000000000.0,MKJC,59,28,250.0,605.9,0.0
38005,2030000000000000.0,MKJC,59,34,50.0,605.0,0.0
38006,2030000000000000.0,HBL,10,35,10.0,202.0,0.0
38007,2030000000000000.0,PCBL,42,89,21.0,246.3,0.0
38008,2030000000000000.0,NIMB,16,43,340.0,206.0,0.0
38009,2030000000000000.0,NIMB,35,43,50.0,206.0,0.0
38010,2030000000000000.0,NIMB,62,43,200.0,206.0,0.0
38011,2030000000000000.0,NIMB,1,43,400.0,206.0,0.0
38012,2030000000000000.0,NIMB,7,43,200.0,206.0,0.0
38013,2030000000000000.0,NIMB,35,43,200.0,206.0,0.0
38014,2030000000000000.0,NIMB,58,43,300.0,206.0,0.0
38015,2030000000000000.0,NIMB,49,43,50.0,206.0,0.0
38016,2030000000000000.0,NIMB,8,43,0.0,206.0,0.0
38017,2030000000000000.0,NIMB,1,43,300.0,206.1,0.0
38018,2030000000000000.0,NIMB,40,43,500.0,206.1,0.0
38019,2030000000000000.0,NIMB,39,43,486.0,206.1,0.0
38020,2030000000000000.0,NIMB,39,43,50.0,206.2,0.0
38021,2030000000000000.0,NIMB,58,43,200.0,206.2,0.0
38022,2030000000000000.0,NIMB,22,43,10.0,206.3,0.0
38023,2030000000000000.0,NIMB,53,43,500.0,206.3,0.0
38024,2030000000000000.0,NIMB,14,43,14.0,206.5,0.0
38025,2030000000000000.0,SANIMA,72,14,0.0,365.0,0.0
38026,2030000000000000.0,NMB,34,3,150.0,247.5,0.0
38027,2030000000000000.0,ULBSL,38,46,16.0,0.0,0.0
38028,2030000000000000.0,LEC,56,49,75.0,212.1,0.0
38029,2030000000000000.0,SKBBL,43,58,17.0,890.0,0.0
38030,2030000000000000.0,RNLI,4,10,10.0,451.1,0.0
38031,2030000000000000.0,HDL,32,64,272.0,0.0,0.0
38032,2030000000000000.0,HDL,45,64,100.0,0.0,0.0
38033,2030000000000000.0,HDL,25,64,100.0,0.0,0.0
38034,2030000000000000.0,HDL,77,64,600.0,0.0,0.0
38035,2030000000000000.0,HDL,77,64,50.0,0.0,0.0
38036,2030000000000000.0,HDL,14,64,100.0,0.0,0.0
38037,2030000000000000.0,HDL,66,64,11.0,0.0,0.0
38038,2030000000000000.0,HDL,62,64,17.0,0.0,0.0
38039,2030000000000000.0,NGPL,42,45,0.0,395.0,0.0
38040,2030000000000000.0,HBL,10,4,10.0,202.0,0.0
38041,2030000000000000.0,SRLI,58,33,12.0,394.0,0.0
38042,2030000000000000.0,NRM,14,17,10.0,452.1,0.0
38043,2030000000000000.0,UPCL,3,75,100.0,410.1,0.0
38044,2030000000000000.0,HBL,10,49,10.0,202.0,0.0
38045,2030000000000000.0,HBL,10,25,10.0,202.0,0.0
38046,2030000000000000.0,UMHL,62,42,10.0,576.2,0.0
38047,2030000000000000.0,UMHL,62,89,25.0,576.1,0.0
38048,2030000000000000.0,UMHL,62,64,400.0,576.1,0.0
38049,2030000000000000.0,UMHL,62,72,480.0,576.1,0.0
38050,2030000000000000.0,NRM,14,41,166.0,452.1,0.0
38051,2030000000000000.0,MSLB,17,49,79.0,0.0,0.0
38052,2030000000000000.0,SANVI,41,42,10.0,605.0,0.0
38053,2030000000000000.0,NIFRA,55,62,419.0,272.0,0.0
38054,2030000000000000.0,HBL,10,17,10.0,202.0,0.0
38055,2030000000000000.0,EDBL,49,38,0.0,620.1,0.0
38056,2030000000000000.0,CIT,42,11,250.0,0.0,0.0
38057,2030000000000000.0,HBL,10,10,10.0,202.0,0.0
38058,2030000000000000.0,SONA,56,44,230.0,443.2,0.0
38059,2030000000000000.0,SONA,45,44,90.0,443.3,0.0
38060,2030000000000000.0,SONA,62,44,210.0,443.4,0.0
38061,2030000000000000.0,SONA,51,44,130.0,443.4,0.0
38062,2030000000000000.0,SONA,33,44,25.0,443.4,0.0
38063,2030000000000000.0,SONA,65,44,11.0,443.5,0.0
38064,2030000000000000.0,MBL,44,29,0.0,250.0,0.0
38065,2030000000000000.0,MBL,58,29,500.0,250.1,0.0
38066,2030000000000000.0,UNHPL,70,59,0.0,450.0,0.0
38067,2030000000000000.0,UNHPL,14,59,309.0,450.0,0.0
38068,2030000000000000.0,UNHPL,84,59,24.0,450.1,0.0
38069,2030000000000000.0,CLI,45,47,399.0,458.0,0.0
38070,2030000000000000.0,CLI,18,47,50.0,458.0,0.0
38071,2030000000000000.0,CLI,11,47,30.0,458.0,0.0
38072,2030000000000000.0,CLI,57,47,111.0,458.1,0.0
38073,2030000000000000.0,CLI,38,47,51.0,458.1,0.0
38074,2030000000000000.0,CLI,43,47,40.0,458.1,0.0
38075,2030000000000000.0,CLI,29,47,200.0,458.1,0.0
38076,2030000000000000.0,CLI,59,47,500.0,458.2,0.0
38077,2030000000000000.0,CLI,43,47,100.0,458.5,0.0
38078,2030000000000000.0,CLI,49,47,10.0,458.6,0.0
38079,2030000000000000.0,CLI,36,47,150.0,458.6,0.0
38080,2030000000000000.0,CLI,41,47,122.0,458.7,0.0
38081,2030000000000000.0,CLI,44,47,237.0,459.0,0.0
38082,2030000000000000.0,SANIMA,1,14,100.0,365.0,0.0
38083,2030000000000000.0,SANIMA,62,14,10.0,365.0,0.0
38084,2030000000000000.0,SANIMA,44,14,30.0,365.0,0.0
38085,2030000000000000.0,SANIMA,58,14,30.0,365.0,0.0
38086,2030000000000000.0,SANIMA,25,14,728.0,365.0,0.0
38087,2030000000000000.0,HBL,10,58,10.0,202.0,0.0
38088,2030000000000000.0,IGI,58,94,20.0,519.7,0.0
38089,2030000000000000.0,IGI,58,94,60.0,520.0,0.0
38090,2030000000000000.0,IGI,34,94,20.0,520.0,0.0
38091,2030000000000000.0,BHCL,42,10,10.0,462.0,0.0
38092,2030000000000000.0,SADBL,95,44,145.0,417.0,0.0
38093,2030000000000000.0,HBL,10,44,10.0,202.0,0.0
38094,2030000000000000.0,EDBL,49,46,238.0,620.1,0.0
38095,2030000000000000.0,RURU,57,33,27.0,715.5,0.0
38096,2030000000000000.0,ALBSL,62,41,11.0,0.0,0.0
38097,2030000000000000.0,SADBL,33,16,0.0,416.5,0.0
38098,2030000000000000.0,SADBL,66,16,0.0,416.6,0.0
38099,2030000000000000.0,SHIVM,14,44,30.0,584.1,0.0
38100,2030000000000000.0,CITY,57,42,10.0,591.3,0.0
38101,2030000000000000.0,SRLI,14,32,12.0,395.0,0.0
38102,2030000000000000.0,SRLI,14,42,10.0,395.0,0.0
38103,2030000000000000.0,SRLI,14,34,12.0,395.0,0.0
38104,2030000000000000.0,CITY,57,32,20.0,591.3,0.0
38105,2030000000000000.0,HBL,10,17,10.0,202.0,0.0
38106,2030000000000000.0,SHIVM,36,58,200.0,586.0,0.0
38107,2030000000000000.0,NMB,34,74,100.0,247.5,0.0
38108,2030000000000000.0,NMB,42,74,50.0,247.5,0.0
38109,2030000000000000.0,UMHL,62,72,10.0,576.1,0.0
38110,2030000000000000.0,UMHL,62,92,100.0,576.0,0.0
38111,2030000000000000.0,AKPL,42,45,20.0,253.5,0.0
38112,2030000000000000.0,UPPER,3,77,80.0,185.0,0.0
38113,2030000000000000.0,UPPER,57,77,100.0,185.0,0.0
38114,2030000000000000.0,UPPER,48,77,25.0,185.0,0.0
38115,2030000000000000.0,UPPER,17,77,10.0,185.0,0.0
38116,2030000000000000.0,UPPER,35,77,285.0,185.0,0.0
38117,2030000000000000.0,NABIL,45,51,70.0,510.1,0.0
38118,2030000000000000.0,NABIL,34,51,100.0,510.2,0.0
38119,2030000000000000.0,NABIL,66,51,10.0,510.2,0.0
38120,2030000000000000.0,NABIL,52,51,20.0,510.3,0.0
38121,2030000000000000.0,SHEL,22,62,0.0,303.1,0.0
38122,2030000000000000.0,SHEL,39,62,270.0,303.2,0.0
38123,2030000000000000.0,MEN,55,58,59.0,617.5,0.0
38124,2030000000000000.0,AHPC,43,36,489.0,283.5,0.0
38125,2030000000000000.0,AHPC,21,36,11.0,283.5,0.0
38126,2030000000000000.0,NIMB,14,7,486.0,206.5,0.0
38127,2030000000000000.0,NIMB,35,7,15.0,206.6,0.0
38128,2030000000000000.0,NIMB,48,7,499.0,206.6,0.0
38129,2030000000000000.0,UPCL,32,33,0.0,410.0,0.0
38130,2030000000000000.0,UPCL,32,67,670.0,410.0,0.0
38131,2030000000000000.0,UPCL,58,67,30.0,410.0,0.0
38132,2030000000000000.0,UPCL,41,67,250.0,410.0,0.0
38133,2030000000000000.0,UPCL,49,67,50.0,410.0,0.0
38134,2030000000000000.0,KKHC,16,36,20.0,231.0,0.0
38135,2030000000000000.0,KKHC,32,36,25.0,231.8,0.0
38136,2030000000000000.0,SGHC,4,6,400.0,340.1,0.0
38137,2030000000000000.0,HURJA,7,46,330.0,225.0,0.0
38138,2030000000000000.0,HIDCL,42,53,50.0,272.0,0.0
38139,2030000000000000.0,HLI,14,33,12.0,395.0,0.0
38140,2030000000000000.0,NRN,91,81,58.0,0.0,0.0
38141,2030000000000000.0,PCBL,42,22,189.0,246.3,0.0
38142,2030000000000000.0,PCBL,53,22,500.0,246.3,0.0
38143,2030000000000000.0,PCBL,14,22,388.0,246.4,0.0
38144,2030000000000000.0,HBL,10,64,500.0,202.0,0.0
38145,2030000000000000.0,SAHAS,95,32,170.0,627.0,0.0
38146,2030000000000000.0,EBL,25,19,363.0,718.0,0.0
38147,2030000000000000.0,EBL,45,19,50.0,718.0,0.0
38148,2030000000000000.0,EBL,58,19,87.0,718.0,0.0
38149,2030000000000000.0,BHL,32,22,10.0,186.3,0.0
38150,2030000000000000.0,SPDL,53,29,44.0,401.0,0.0
38151,2030000000000000.0,SPDL,62,29,456.0,401.1,0.0
38152,2030000000000000.0,NRIC,67,63,500.0,0.0,0.0
38153,2030000000000000.0,HDL,62,55,63.0,0.0,0.0
38154,2030000000000000.0,TTL,6,16,10.0,785.1,0.0
38155,2030000000000000.0,TTL,39,16,90.0,785.3,0.0
38156,2030000000000000.0,NLG,6,94,100.0,802.0,0.0
38157,2030000000000000.0,OMPL,25,81,37.0,0.0,0.0
38158,2030000000000000.0,OMPL,62,81,177.0,0.0,0.0
38159,2030000000000000.0,HBL,10,58,10.0,202.0,0.0
38160,2030000000000000.0,SADBL,43,44,500.0,417.0,0.0
38161,2030000000000000.0,SADBL,4,44,889.0,417.2,0.0
38162,2030000000000000.0,HBL,10,38,10.0,202.0,0.0
38163,2030000000000000.0,RLFL,65,36,106.0,443.0,0.0
38164,2030000000000000.0,BHCL,42,67,22.0,462.0,0.0
38165,2030000000000000.0,BHCL,58,67,10.0,462.6,0.0
38166,2030000000000000.0,BHCL,71,67,100.0,463.0,0.0
38167,2030000000000000.0,BHCL,49,67,20.0,464.0,0.0
38168,2030000000000000.0,BHCL,13,67,100.0,464.6,0.0
38169,2030000000000000.0,BHCL,41,67,30.0,465.0,0.0
38170,2030000000000000.0,BHCL,32,67,10.0,465.0,0.0
38171,2030000000000000.0,BHCL,13,67,200.0,465.0,0.0
38172,2030000000000000.0,BHCL,54,67,100.0,465.0,0.0
38173,2030000000000000.0,BHCL,58,67,100.0,465.0,0.0
38174,2030000000000000.0,BHCL,6,67,20.0,465.0,0.0
38175,2030000000000000.0,BHCL,17,67,100.0,465.0,0.0
38176,2030000000000000.0,BHCL,66,67,50.0,465.0,0.0
38177,2030000000000000.0,BHCL,34,67,18.0,465.1,0.0
38178,2030000000000000.0,BHCL,55,67,10.0,465.1,0.0
38179,2030000000000000.0,BHCL,48,67,100.0,465.1,0.0
38180,2030000000000000.0,NIFRA,55,89,281.0,272.0,0.0
38181,2030000000000000.0,BHCL,14,58,41.0,465.3,0.0
38182,2030000000000000.0,GVL,67,6,1.0,520.0,520.0
38183,2030000000000000.0,RHGCL,38,62,246.0,257.2,0.0
38184,2030000000000000.0,RHGCL,3,62,150.0,257.2,0.0
38185,2030000000000000.0,SLBSL,56,33,10.0,0.0,0.0
38186,2030000000000000.0,RADHI,25,71,372.0,756.0,0.0
38187,2030000000000000.0,RADHI,56,71,100.0,756.0,0.0
38188,2030000000000000.0,RADHI,16,71,528.0,757.0,0.0
38189,2030000000000000.0,UMRH,4,32,210.0,578.6,0.0
38190,2030000000000000.0,UMRH,45,32,90.0,580.0,0.0
38191,2030000000000000.0,UNHPL,14,62,691.0,450.0,0.0
38192,2030000000000000.0,UNHPL,14,62,0.0,450.0,0.0
38193,2030000000000000.0,UNHPL,49,62,500.0,450.0,0.0
38194,2030000000000000.0,UNHPL,55,62,400.0,450.0,0.0
38195,2030000000000000.0,UNHPL,42,62,20.0,450.0,0.0
38196,2030000000000000.0,UNHPL,20,62,500.0,450.1,0.0
38197,2030000000000000.0,UNHPL,64,62,500.0,451.0,0.0
38198,2030000000000000.0,UNHPL,56,62,10.0,451.0,0.0
38199,2030000000000000.0,UNHPL,57,62,50.0,451.0,0.0
38200,2030000000000000.0,UNHPL,57,62,100.0,451.0,0.0
38201,2030000000000000.0,UNHPL,57,62,100.0,451.0,0.0
38202,2030000000000000.0,UNHPL,57,62,500.0,451.0,0.0
38203,2030000000000000.0,UNHPL,61,62,155.0,451.0,0.0
38204,2030000000000000.0,UNHPL,62,62,0.0,451.1,0.0
38205,2030000000000000.0,UNHPL,5,62,50.0,451.3,0.0
38206,2030000000000000.0,UPCL,3,75,100.0,410.1,0.0
38207,2030000000000000.0,HURJA,88,46,500.0,225.1,0.0
38208,2030000000000000.0,CORBL,37,58,15.0,0.0,0.0
38209,2030000000000000.0,SHIVM,26,18,0.0,584.0,0.0
38210,2030000000000000.0,NRM,44,42,910.0,451.0,0.0
38211,2030000000000000.0,NRM,101,42,90.0,453.0,0.0
38212,2030000000000000.0,SAHAS,95,77,830.0,627.0,0.0
38213,2030000000000000.0,SAHAS,55,77,500.0,627.0,0.0
38214,2030000000000000.0,SAHAS,35,77,20.0,627.0,0.0
38215,2030000000000000.0,UPCL,41,75,0.0,410.1,0.0
38216,2030000000000000.0,UPCL,58,75,80.0,410.2,0.0
38217,2030000000000000.0,EBL,58,6,413.0,718.0,0.0
38218,2030000000000000.0,EBL,25,6,10.0,718.0,0.0
38219,2030000000000000.0,EBL,56,6,500.0,718.1,0.0
38220,2030000000000000.0,EBL,29,6,77.0,718.1,0.0
38221,2030000000000000.0,ULBSL,38,6,10.0,0.0,0.0
38222,2030000000000000.0,OHL,25,78,10.0,777.9,0.0
38223,2030000000000000.0,OHL,58,78,40.0,778.0,0.0
38224,2030000000000000.0,MMF1,43,5,0.0,9.78,0.0
38225,2030000000000000.0,MMF1,19,5,0.0,9.78,0.0
38226,2030000000000000.0,MMF1,58,5,0.0,9.78,0.0
38227,2030000000000000.0,MMF1,45,5,0.0,9.79,0.0
38228,2030000000000000.0,CREST,59,16,311.0,0.0,0.0
38229,2030000000000000.0,CREST,16,16,50.0,0.0,0.0
38230,2030000000000000.0,CREST,16,16,39.0,0.0,0.0
38231,2030000000000000.0,KSBBL,85,58,0.0,524.0,0.0
38232,2030000000000000.0,KSBBL,1,58,30.0,524.0,0.0
38233,2030000000000000.0,KSBBL,35,58,20.0,524.0,0.0
38234,2030000000000000.0,KSBBL,86,58,0.0,525.0,0.0
38235,2030000000000000.0,KSBBL,81,58,500.0,525.0,0.0
38236,2030000000000000.0,KSBBL,40,58,200.0,525.0,0.0
38237,2030000000000000.0,KSBBL,56,58,50.0,525.0,0.0
38238,2030000000000000.0,KSBBL,42,58,100.0,525.0,0.0
38239,2030000000000000.0,KSBBL,45,58,500.0,525.0,0.0
38240,2030000000000000.0,KSBBL,56,58,0.0,525.0,0.0
38241,2030000000000000.0,KSBBL,60,58,100.0,525.0,0.0
38242,2030000000000000.0,KSBBL,34,58,25.0,525.0,0.0
38243,2030000000000000.0,KSBBL,35,58,20.0,525.0,0.0
38244,2030000000000000.0,KSBBL,35,58,100.0,525.0,0.0
38245,2030000000000000.0,KSBBL,91,58,500.0,525.0,0.0
38246,2030000000000000.0,KSBBL,60,58,0.0,525.0,0.0
38247,2030000000000000.0,KSBBL,42,58,500.0,526.0,0.0
38248,2030000000000000.0,KSBBL,35,58,20.0,526.0,0.0
38249,2030000000000000.0,KSBBL,29,58,25.0,526.0,0.0
38250,2030000000000000.0,KSBBL,38,58,300.0,526.1,0.0
38251,2030000000000000.0,KSBBL,34,58,510.0,526.4,0.0
38252,2030000000000000.0,UPCL,58,6,20.0,410.2,0.0
38253,2030000000000000.0,NHPC,55,36,400.0,200.9,0.0
38254,2030000000000000.0,NHPC,55,57,100.0,200.9,0.0
38255,2030000000000000.0,HRL,4,58,380.0,982.1,0.0
38256,2030000000000000.0,HHL,34,35,115.0,352.0,0.0
38257,2030000000000000.0,DORDI,58,36,20.0,239.0,0.0
38258,2030000000000000.0,DORDI,43,36,50.0,239.1,0.0
38259,2030000000000000.0,DORDI,57,36,100.0,239.1,0.0
38260,2030000000000000.0,DORDI,49,36,50.0,239.1,0.0
38261,2030000000000000.0,DORDI,16,36,0.0,239.2,0.0
38262,2030000000000000.0,DORDI,42,36,500.0,239.3,0.0
38263,2030000000000000.0,DORDI,26,36,280.0,239.5,0.0
38264,2030000000000000.0,PURE,39,94,70.0,790.0,0.0
38265,2030000000000000.0,PURE,58,94,10.0,790.0,0.0
38266,2030000000000000.0,PURE,32,94,100.0,790.1,0.0
38267,2030000000000000.0,PURE,19,94,20.0,790.1,0.0
38268,2030000000000000.0,PURE,14,94,90.0,791.0,0.0
38269,2030000000000000.0,PURE,95,94,10.0,791.2,0.0
38270,2030000000000000.0,NRM,101,44,10.0,452.8,0.0
38271,2030000000000000.0,BARUN,49,4,31.0,325.0,0.0
38272,2030000000000000.0,BARUN,35,4,50.0,325.0,0.0
38273,2030000000000000.0,BARUN,53,4,100.0,325.0,0.0
38274,2030000000000000.0,BARUN,16,4,0.0,325.1,0.0
38275,2030000000000000.0,MERO,47,56,50.0,820.4,0.0
38276,2030000000000000.0,MERO,101,56,100.0,820.5,0.0
38277,2030000000000000.0,SANIMA,25,66,0.0,365.0,0.0
38278,2030000000000000.0,BHCL,3,70,10.0,465.2,0.0
38279,2030000000000000.0,API,34,16,355.0,288.0,0.0
38280,2030000000000000.0,API,44,16,145.0,288.0,0.0
38281,2030000000000000.0,HBL,10,38,10.0,202.0,0.0
38282,2030000000000000.0,HIDCL,55,53,700.0,272.0,0.0
38283,2030000000000000.0,GVL,33,17,100.0,530.2,0.0
38284,2030000000000000.0,NRIC,76,63,10.0,0.0,0.0
38285,2030000000000000.0,CREST,16,16,100.0,0.0,0.0
38286,2030000000000000.0,SAHAS,51,37,300.0,628.0,0.0
38287,2030000000000000.0,SAHAS,8,37,100.0,628.0,0.0
38288,2030000000000000.0,SAHAS,14,37,100.0,628.0,0.0
38289,2030000000000000.0,EBL,29,48,200.0,718.1,0.0
38290,2030000000000000.0,GUFL,17,49,20.0,510.1,0.0
38291,2030000000000000.0,NFS,57,44,35.0,641.1,0.0
38292,2030000000000000.0,NFS,45,44,20.0,642.0,0.0
38293,2030000000000000.0,NFS,51,44,45.0,642.0,0.0
38294,2030000000000000.0,CREST,16,18,61.0,0.0,0.0
38295,2030000000000000.0,CREST,45,18,50.0,0.0,0.0
38296,2030000000000000.0,CREST,45,18,40.0,0.0,0.0
38297,2030000000000000.0,CREST,70,18,200.0,0.0,0.0
38298,2030000000000000.0,CREST,44,18,49.0,0.0,0.0
38299,2030000000000000.0,CREST,7,18,40.0,0.0,0.0
38300,2030000000000000.0,SALICO,34,78,100.0,669.2,0.0
38301,2030000000000000.0,PURE,95,22,10.0,791.2,0.0
38302,2030000000000000.0,NHDL,88,89,20.0,671.1,0.0
38303,2030000000000000.0,SANVI,41,3,70.0,605.0,0.0
38304,2030000000000000.0,SANVI,14,3,700.0,605.0,0.0
38305,2030000000000000.0,SANVI,42,3,30.0,605.0,0.0
38306,2030000000000000.0,SANVI,57,3,50.0,605.0,0.0
38307,2030000000000000.0,SANVI,90,3,50.0,605.0,0.0
38308,2030000000000000.0,SANVI,33,3,50.0,606.6,0.0
38309,2030000000000000.0,SANVI,51,3,50.0,607.6,0.0
38310,2030000000000000.0,PCBL,14,36,112.0,246.4,0.0
38311,2030000000000000.0,UMHL,91,72,10.0,576.1,0.0
38312,2030000000000000.0,MEL,28,44,0.0,281.3,0.0
38313,2030000000000000.0,MEL,36,44,0.0,281.4,0.0
38314,2030000000000000.0,MEL,19,44,55.0,281.4,0.0
38315,2030000000000000.0,MEL,57,44,80.0,281.4,0.0
38316,2030000000000000.0,MEL,7,44,300.0,281.5,0.0
38317,2030000000000000.0,MEL,58,44,31.0,281.5,0.0
38318,2030000000000000.0,MEL,1,44,290.0,281.5,0.0
38319,2030000000000000.0,CORBL,37,57,18.0,0.0,0.0
38320,2030000000000000.0,CORBL,45,57,50.0,0.0,0.0
38321,2030000000000000.0,CORBL,41,57,10.0,0.0,0.0
38322,2030000000000000.0,CORBL,60,57,10.0,0.0,0.0
38323,2030000000000000.0,CHDC,3,50,10.0,0.0,0.0
38324,2030000000000000.0,CHDC,50,50,100.0,0.0,0.0
38325,2030000000000000.0,CHDC,32,50,50.0,0.0,0.0
38326,2030000000000000.0,CHDC,49,50,15.0,0.0,0.0
38327,2030000000000000.0,CHDC,66,50,10.0,0.0,0.0
38328,2030000000000000.0,CHDC,58,50,20.0,0.0,0.0
38329,2030000000000000.0,CHDC,4,50,50.0,0.0,0.0
38330,2030000000000000.0,CHDC,1,50,25.0,0.0,0.0
38331,2030000000000000.0,CHDC,36,50,20.0,0.0,0.0
38332,2030000000000000.0,CHDC,48,50,200.0,0.0,0.0
38333,2030000000000000.0,CHDC,34,50,25.0,0.0,0.0
38334,2030000000000000.0,CHDC,96,50,50.0,0.0,0.0
38335,2030000000000000.0,CHDC,37,50,100.0,0.0,0.0
38336,2030000000000000.0,CHDC,1,50,15.0,0.0,0.0
38337,2030000000000000.0,CHDC,50,50,200.0,0.0,0.0
38338,2030000000000000.0,CHDC,16,50,100.0,0.0,0.0
38339,2030000000000000.0,CHDC,32,50,50.0,0.0,0.0
38340,2030000000000000.0,CHDC,65,50,50.0,0.0,0.0
38341,2030000000000000.0,CHDC,4,50,28.0,0.0,0.0
38342,2030000000000000.0,CHDC,41,50,200.0,0.0,0.0
38343,2030000000000000.0,CHDC,38,50,10.0,0.0,0.0
38344,2030000000000000.0,CHDC,16,50,10.0,0.0,0.0
38345,2030000000000000.0,CHDC,48,50,128.0,0.0,0.0
38346,2030000000000000.0,HBL,10,55,10.0,202.0,0.0
38347,2030000000000000.0,KBL,55,80,750.0,197.0,0.0
38348,2030000000000000.0,CIT,42,89,10.0,0.0,0.0
38349,2030000000000000.0,LEC,58,38,320.0,212.0,0.0
38350,2030000000000000.0,LEC,11,38,100.0,212.0,0.0
38351,2030000000000000.0,LEC,45,38,500.0,212.0,0.0
38352,2030000000000000.0,LEC,33,38,0.0,212.0,0.0
38353,2030000000000000.0,LEC,57,38,500.0,212.0,0.0
38354,2030000000000000.0,LEC,49,38,400.0,212.0,0.0
38355,2030000000000000.0,LEC,34,38,100.0,212.0,0.0
38356,2030000000000000.0,LEC,45,38,10.0,212.0,0.0
38357,2030000000000000.0,LEC,38,38,500.0,212.0,0.0
38358,2030000000000000.0,LEC,5,38,100.0,212.0,0.0
38359,2030000000000000.0,LEC,58,38,70.0,212.0,0.0
38360,2030000000000000.0,LEC,13,38,0.0,212.0,0.0
38361,2030000000000000.0,LEC,19,38,100.0,212.0,0.0
38362,2030000000000000.0,LEC,45,38,100.0,212.0,0.0
38363,2030000000000000.0,LEC,5,38,0.0,212.5,0.0
38364,2030000000000000.0,LEC,49,38,200.0,212.5,0.0
38365,2030000000000000.0,NRM,44,41,228.0,451.0,0.0
38366,2030000000000000.0,MHL,16,53,17.0,491.0,0.0
38367,2030000000000000.0,HRL,67,60,20.0,983.0,0.0
38368,2030000000000000.0,MHL,16,38,20.0,491.0,0.0
38369,2030000000000000.0,UPPER,44,58,100.0,185.1,0.0
38370,2030000000000000.0,CREST,7,45,10.0,0.0,0.0
38371,2030000000000000.0,NIFRA,26,54,100.0,271.5,0.0
38372,2030000000000000.0,NIFRA,57,54,98.0,271.5,0.0
38373,2030000000000000.0,SKBBL,43,47,478.0,890.0,0.0
38374,2030000000000000.0,SKBBL,17,47,102.0,890.0,0.0
38375,2030000000000000.0,SKBBL,42,47,20.0,890.1,0.0
38376,2030000000000000.0,CORBL,58,45,50.0,0.0,0.0
38377,2030000000000000.0,BHCL,3,34,10.0,465.3,0.0
38378,2030000000000000.0,BHCL,25,34,11.0,465.4,0.0
38379,2030000000000000.0,NRM,44,17,10.0,451.0,0.0
38380,2030000000000000.0,UNHPL,44,62,95.0,452.0,0.0
38381,2030000000000000.0,UNHPL,56,62,10.0,452.0,0.0
38382,2030000000000000.0,UNHPL,33,62,0.0,452.0,0.0
38383,2030000000000000.0,UNHPL,56,62,10.0,452.5,0.0
38384,2030000000000000.0,UNHPL,84,62,300.0,453.3,0.0
38385,2030000000000000.0,KSBBL,19,44,20.0,527.0,0.0
38386,2030000000000000.0,KSBBL,48,44,0.0,527.0,0.0
38387,2030000000000000.0,KSBBL,35,44,20.0,527.0,0.0
38388,2030000000000000.0,KSBBL,81,44,0.0,527.1,0.0
38389,2030000000000000.0,KSBBL,11,44,50.0,528.0,0.0
38390,2030000000000000.0,KSBBL,49,44,15.0,528.0,0.0
38391,2030000000000000.0,KSBBL,45,44,10.0,528.0,0.0
38392,2030000000000000.0,KSBBL,57,44,66.0,528.0,0.0
38393,2030000000000000.0,NRM,44,8,200.0,451.0,0.0
